# timestamp, timestep, pktv4counts, pktv6counts
1548997424.769708, 2242, 14404, 283
1548997424.869708, 2243, 14617, 224
1548997424.969708, 2244, 13135, 288
1548997425.069708, 2245, 14826, 287
1548997425.169708, 2246, 10873, 302
1548997425.269708, 2247, 11883, 423
1548997425.369708, 2248, 13803, 306
1548997425.469707, 2249, 13373, 328
1548997425.569707, 2250, 12928, 223
1548997425.669707, 2251, 13275, 279
1548997425.769707, 2252, 13377, 217
1548997425.869707, 2253, 13764, 242
1548997425.969707, 2254, 13624, 197
1548997426.069707, 2255, 13020, 181
1548997426.169707, 2256, 13002, 195
1548997426.269707, 2257, 14142, 182
1548997426.369707, 2258, 13664, 177
1548997426.469707, 2259, 13134, 140
1548997426.569706, 2260, 12703, 669
1548997426.669706, 2261, 12479, 221
1548997426.769706, 2262, 12648, 154
1548997426.869706, 2263, 13741, 129
1548997426.969706, 2264, 13891, 122
1548997427.069706, 2265, 13887, 136
1548997427.169706, 2266, 14357, 106
1548997427.269706, 2267, 14326, 132
1548997427.369706, 2268, 14040, 224
1548997427.469706, 2269, 13555, 210
1548997427.569705, 2270, 13490, 99
1548997427.669705, 2271, 14073, 120
1548997427.769705, 2272, 13082, 65
1548997427.869705, 2273, 13629, 108
1548997427.969705, 2274, 14063, 73
1548997428.069705, 2275, 14526, 67
1548997428.169705, 2276, 14703, 91
1548997428.269705, 2277, 14321, 91
1548997428.369705, 2278, 14638, 125
1548997428.469705, 2279, 13471, 87
1548997428.569705, 2280, 14179, 78
1548997428.669704, 2281, 14564, 93
1548997428.769704, 2282, 14078, 183
1548997428.869704, 2283, 14098, 87
1548997428.969704, 2284, 14372, 409
1548997429.069704, 2285, 14138, 365
1548997429.169704, 2286, 13659, 136
1548997429.269704, 2287, 13995, 109
1548997429.369704, 2288, 14463, 88
1548997429.469704, 2289, 13822, 69
1548997429.569704, 2290, 14129, 92
1548997429.669703, 2291, 13991, 79
1548997429.769703, 2292, 14370, 89
1548997429.869703, 2293, 14466, 183
1548997429.969703, 2294, 14558, 80
1548997430.069703, 2295, 14560, 345
1548997430.169703, 2296, 14317, 197
1548997430.269703, 2297, 14021, 207
1548997430.369703, 2298, 11263, 196
1548997430.469703, 2299, 10127, 160
1548997430.569703, 2300, 10158, 228
1548997430.669703, 2301, 10145, 251
1548997430.769702, 2302, 10134, 444
1548997430.869702, 2303, 10292, 230
1548997430.969702, 2304, 10209, 299
1548997431.069702, 2305, 10413, 254
1548997431.169702, 2306, 7775, 128
1548997431.269702, 2307, 10375, 108
1548997431.369702, 2308, 10837, 252
1548997431.469702, 2309, 8005, 236
1548997431.569702, 2310, 9464, 107
1548997431.669702, 2311, 10127, 88
1548997431.769701, 2312, 11165, 108
1548997431.869701, 2313, 10589, 100
1548997431.969701, 2314, 10806, 130
1548997432.069701, 2315, 8751, 94
1548997432.169701, 2316, 11489, 184
1548997432.269701, 2317, 8791, 305
1548997432.369701, 2318, 9065, 392
1548997432.469701, 2319, 10447, 545
1548997432.569701, 2320, 11146, 346
1548997432.669701, 2321, 12338, 440
1548997432.769701, 2322, 9619, 313
1548997432.869700, 2323, 8909, 475
1548997432.969700, 2324, 7985, 940
1548997433.069700, 2325, 9442, 566
1548997433.169700, 2326, 9547, 516
1548997433.269700, 2327, 9971, 348
1548997433.369700, 2328, 10718, 371
1548997433.469700, 2329, 9045, 220
1548997433.569700, 2330, 8664, 269
1548997433.669700, 2331, 10627, 333
1548997433.769700, 2332, 10258, 268
1548997433.869699, 2333, 9869, 574
1548997433.969699, 2334, 8928, 488
1548997434.069699, 2335, 9467, 633
1548997434.169699, 2336, 7459, 508
1548997434.269699, 2337, 9217, 287
1548997434.369699, 2338, 9718, 195
1548997434.469699, 2339, 10922, 296
1548997434.569699, 2340, 9086, 242
1548997434.669699, 2341, 8988, 354
1548997434.769699, 2342, 12892, 878
1548997434.869699, 2343, 9776, 624
1548997434.969698, 2344, 9443, 419
1548997435.069698, 2345, 9079, 408
1548997435.169698, 2346, 9895, 357
1548997435.269698, 2347, 8096, 485
1548997435.369698, 2348, 10417, 255
1548997435.469698, 2349, 10861, 314
1548997435.569698, 2350, 12435, 420
1548997435.669698, 2351, 11185, 461
1548997435.769698, 2352, 11189, 688
1548997435.869698, 2353, 11304, 625
1548997435.969697, 2354, 12114, 446
1548997436.069697, 2355, 11460, 183
1548997436.169697, 2356, 11318, 303
1548997436.269697, 2357, 10078, 336
1548997436.369697, 2358, 9412, 438
1548997436.469697, 2359, 10969, 515
1548997436.569697, 2360, 10120, 381
1548997436.669697, 2361, 10913, 232
1548997436.769697, 2362, 11484, 832
1548997436.869697, 2363, 10227, 575
1548997436.969697, 2364, 12687, 635
1548997437.069696, 2365, 8638, 539
1548997437.169696, 2366, 7569, 705
1548997437.269696, 2367, 9689, 617
1548997437.369696, 2368, 9046, 585
1548997437.469696, 2369, 8154, 526
1548997437.569696, 2370, 9832, 596
1548997437.669696, 2371, 11423, 413
1548997437.769696, 2372, 9262, 432
1548997437.869696, 2373, 10975, 327
1548997437.969696, 2374, 9453, 449
1548997438.069695, 2375, 9587, 399
1548997438.169695, 2376, 8955, 216
1548997438.269695, 2377, 9173, 444
1548997438.369695, 2378, 10244, 681
1548997438.469695, 2379, 10073, 471
1548997438.569695, 2380, 9055, 344
1548997438.669695, 2381, 8703, 338
1548997438.769695, 2382, 9038, 270
1548997438.869695, 2383, 8069, 253
1548997438.969695, 2384, 9362, 151
1548997439.069695, 2385, 8277, 183
1548997439.169694, 2386, 8762, 256
1548997439.269694, 2387, 11632, 397
1548997439.369694, 2388, 13014, 196
1548997439.469694, 2389, 11511, 162
1548997439.569694, 2390, 11144, 122
1548997439.669694, 2391, 11464, 126
1548997439.769694, 2392, 9801, 150
1548997439.869694, 2393, 9601, 135
1548997439.969694, 2394, 8808, 133
1548997440.069694, 2395, 9199, 242
1548997440.169693, 2396, 9379, 195
1548997440.269693, 2397, 8791, 144
1548997440.369693, 2398, 9607, 170
1548997440.469693, 2399, 9127, 331
1548997440.569693, 2400, 10263, 266
1548997440.669693, 2401, 9801, 366
1548997440.769693, 2402, 10443, 252
1548997440.869693, 2403, 9452, 178
1548997440.969693, 2404, 9584, 280
1548997441.069693, 2405, 10450, 341
1548997441.169693, 2406, 12438, 512
1548997441.269692, 2407, 10138, 375
1548997441.369692, 2408, 10424, 314
1548997441.469692, 2409, 9923, 268
1548997441.569692, 2410, 10630, 291
1548997441.669692, 2411, 8802, 322
1548997441.769692, 2412, 8554, 386
1548997441.869692, 2413, 8697, 244
1548997441.969692, 2414, 9365, 234
1548997442.069692, 2415, 8745, 179
1548997442.169692, 2416, 9866, 190
1548997442.269691, 2417, 9440, 206
1548997442.369691, 2418, 9971, 200
1548997442.469691, 2419, 9876, 134
1548997442.569691, 2420, 9246, 184
1548997442.669691, 2421, 9158, 134
1548997442.769691, 2422, 8816, 103
1548997442.869691, 2423, 8022, 140
1548997442.969691, 2424, 8309, 409
1548997443.069691, 2425, 9191, 156
1548997443.169691, 2426, 10598, 195
1548997443.269691, 2427, 11532, 81
1548997443.369690, 2428, 9739, 139
1548997443.469690, 2429, 10146, 107
1548997443.569690, 2430, 9159, 152
1548997443.669690, 2431, 11395, 174
1548997443.769690, 2432, 10219, 204
1548997443.869690, 2433, 9612, 151
1548997443.969690, 2434, 8891, 146
1548997444.069690, 2435, 8404, 125
1548997444.169690, 2436, 8619, 127
1548997444.269690, 2437, 8946, 197
1548997444.369689, 2438, 10091, 125
1548997444.469689, 2439, 11278, 182
1548997444.569689, 2440, 10579, 126
1548997444.669689, 2441, 9560, 154
1548997444.769689, 2442, 9754, 153
1548997444.869689, 2443, 10373, 180
1548997444.969689, 2444, 11269, 379
1548997445.069689, 2445, 9430, 384
1548997445.169689, 2446, 10464, 347
1548997445.269689, 2447, 9551, 903
1548997445.369689, 2448, 9421, 709
1548997445.469688, 2449, 9238, 965
1548997445.569688, 2450, 10448, 1418
1548997445.669688, 2451, 10930, 984
1548997445.769688, 2452, 10278, 1181
1548997445.869688, 2453, 7837, 929
1548997445.969688, 2454, 8483, 812
1548997446.069688, 2455, 9184, 349
1548997446.169688, 2456, 8830, 107
1548997446.269688, 2457, 7922, 247
1548997446.369688, 2458, 8431, 260
1548997446.469687, 2459, 8666, 313
1548997446.569687, 2460, 8949, 187
1548997446.669687, 2461, 10831, 158
1548997446.769687, 2462, 8121, 179
1548997446.869687, 2463, 9679, 218
1548997446.969687, 2464, 9001, 219
1548997447.069687, 2465, 9504, 167
1548997447.169687, 2466, 8946, 163
1548997447.269687, 2467, 9731, 173
1548997447.369687, 2468, 9145, 222
1548997447.469687, 2469, 11361, 161
1548997447.569686, 2470, 8377, 133
1548997447.669686, 2471, 8733, 158
1548997447.769686, 2472, 11344, 127
1548997447.869686, 2473, 9806, 90
1548997447.969686, 2474, 9710, 242
1548997448.069686, 2475, 8619, 126
1548997448.169686, 2476, 9989, 106
1548997448.269686, 2477, 8479, 177
1548997448.369686, 2478, 8659, 94
1548997448.469686, 2479, 9200, 100
1548997448.569685, 2480, 9612, 103
1548997448.669685, 2481, 9807, 99
1548997448.769685, 2482, 9220, 150
1548997448.869685, 2483, 9916, 74
1548997448.969685, 2484, 10004, 165
1548997449.069685, 2485, 8977, 1271
1548997449.169685, 2486, 9260, 2008
1548997449.269685, 2487, 9949, 808
1548997449.369685, 2488, 8472, 636
1548997449.469685, 2489, 9466, 719
1548997449.569685, 2490, 9066, 686
1548997449.669684, 2491, 8585, 759
1548997449.769684, 2492, 10466, 622
1548997449.869684, 2493, 8647, 683
1548997449.969684, 2494, 9644, 404
1548997450.069684, 2495, 7821, 353
1548997450.169684, 2496, 8474, 373
1548997450.269684, 2497, 9943, 457
1548997450.369684, 2498, 13523, 576
1548997450.469684, 2499, 13265, 993
1548997450.569684, 2500, 14048, 198
1548997450.669683, 2501, 14011, 111
1548997450.769683, 2502, 13785, 97
1548997450.869683, 2503, 14279, 175
1548997450.969683, 2504, 13744, 187
1548997451.069683, 2505, 13980, 164
1548997451.169683, 2506, 14100, 100
1548997451.269683, 2507, 14274, 167
1548997451.369683, 2508, 14342, 107
1548997451.469683, 2509, 13966, 78
1548997451.569683, 2510, 14187, 129
1548997451.669683, 2511, 13686, 78
1548997451.769682, 2512, 14050, 181
1548997451.869682, 2513, 13809, 192
1548997451.969682, 2514, 12148, 380
1548997452.069682, 2515, 7925, 228
1548997452.169682, 2516, 13298, 226
1548997452.269682, 2517, 14154, 361
1548997452.369682, 2518, 13600, 243
1548997452.469682, 2519, 13828, 79
1548997452.569682, 2520, 13583, 134
1548997452.669682, 2521, 14008, 194
1548997452.769681, 2522, 14118, 125
1548997452.869681, 2523, 13890, 163
1548997452.969681, 2524, 13773, 142
1548997453.069681, 2525, 14177, 158
1548997453.169681, 2526, 13990, 239
1548997453.269681, 2527, 13832, 263
1548997453.369681, 2528, 13902, 179
1548997453.469681, 2529, 13800, 359
1548997453.569681, 2530, 13524, 538
1548997453.669681, 2531, 12105, 286
1548997453.769681, 2532, 9436, 272
1548997453.869680, 2533, 9984, 416
1548997453.969680, 2534, 8826, 505
1548997454.069680, 2535, 10799, 630
1548997454.169680, 2536, 11131, 537
1548997454.269680, 2537, 9773, 250
1548997454.369680, 2538, 8832, 268
1548997454.469680, 2539, 10123, 201
1548997454.569680, 2540, 10772, 225
1548997454.669680, 2541, 10098, 125
1548997454.769680, 2542, 10860, 63
1548997454.869679, 2543, 9960, 106
1548997454.969679, 2544, 9035, 90
1548997455.069679, 2545, 10537, 106
1548997455.169679, 2546, 10575, 145
1548997455.269679, 2547, 8864, 139
1548997455.369679, 2548, 9647, 141
1548997455.469679, 2549, 10653, 91
1548997455.569679, 2550, 12460, 174
1548997455.669679, 2551, 10501, 163
1548997455.769679, 2552, 9365, 208
1548997455.869678, 2553, 8198, 172
1548997455.969678, 2554, 9106, 352
1548997456.069678, 2555, 9152, 457
1548997456.169678, 2556, 9225, 404
1548997456.269678, 2557, 9539, 647
1548997456.369678, 2558, 9621, 476
1548997456.469678, 2559, 10304, 466
1548997456.569678, 2560, 10071, 762
1548997456.669678, 2561, 9910, 246
1548997456.769678, 2562, 9174, 409
1548997456.869678, 2563, 10685, 563
1548997456.969677, 2564, 8665, 97
1548997457.069677, 2565, 8173, 115
1548997457.169677, 2566, 9807, 763
1548997457.269677, 2567, 11648, 1016
1548997457.369677, 2568, 8101, 739
1548997457.469677, 2569, 8193, 1191
1548997457.569677, 2570, 8801, 301
1548997457.669677, 2571, 8025, 394
1548997457.769677, 2572, 9428, 740
1548997457.869677, 2573, 8975, 1002
1548997457.969676, 2574, 7839, 876
1548997458.069676, 2575, 8035, 672
1548997458.169676, 2576, 9394, 830
1548997458.269676, 2577, 9278, 755
1548997458.369676, 2578, 9375, 485
1548997458.469676, 2579, 10468, 751
1548997458.569676, 2580, 9809, 568
1548997458.669676, 2581, 10755, 577
1548997458.769676, 2582, 10406, 174
1548997458.869676, 2583, 11047, 885
1548997458.969676, 2584, 10594, 136
1548997459.069675, 2585, 11527, 543
1548997459.169675, 2586, 9936, 630
1548997459.269675, 2587, 10693, 731
1548997459.369675, 2588, 10701, 526
1548997459.469675, 2589, 9514, 971
1548997459.569675, 2590, 9564, 746
1548997459.669675, 2591, 11488, 209
1548997459.769675, 2592, 10199, 364
1548997459.869675, 2593, 12272, 660
1548997459.969675, 2594, 9999, 798
1548997460.069674, 2595, 13695, 328
1548997460.169674, 2596, 14023, 174
1548997460.269674, 2597, 13811, 135
1548997460.369674, 2598, 12747, 166
1548997460.469674, 2599, 10528, 294
1548997460.569674, 2600, 9788, 221
1548997460.669674, 2601, 10494, 90
1548997460.769674, 2602, 11843, 132
1548997460.869674, 2603, 11856, 134
1548997460.969674, 2604, 10686, 89
1548997461.069674, 2605, 9634, 189
1548997461.169673, 2606, 12004, 155
1548997461.269673, 2607, 8549, 151
1548997461.369673, 2608, 10543, 236
1548997461.469673, 2609, 10735, 136
1548997461.569673, 2610, 10171, 252
1548997461.669673, 2611, 12811, 313
1548997461.769673, 2612, 11355, 138
1548997461.869673, 2613, 11619, 285
1548997461.969673, 2614, 10720, 212
1548997462.069673, 2615, 11910, 279
1548997462.169672, 2616, 10955, 200
1548997462.269672, 2617, 9758, 119
1548997462.369672, 2618, 10918, 125
1548997462.469672, 2619, 10371, 198
1548997462.569672, 2620, 11401, 201
1548997462.669672, 2621, 10023, 156
1548997462.769672, 2622, 10143, 361
1548997462.869672, 2623, 11701, 852
1548997462.969672, 2624, 9870, 227
1548997463.069672, 2625, 10249, 207
1548997463.169672, 2626, 9763, 188
1548997463.269671, 2627, 9599, 166
1548997463.369671, 2628, 9768, 123
1548997463.469671, 2629, 10260, 168
1548997463.569671, 2630, 9009, 271
1548997463.669671, 2631, 9576, 348
1548997463.769671, 2632, 11219, 351
1548997463.869671, 2633, 12508, 429
1548997463.969671, 2634, 9861, 424
1548997464.069671, 2635, 11251, 209
1548997464.169671, 2636, 11028, 327
1548997464.269670, 2637, 9821, 340
1548997464.369670, 2638, 11516, 202
1548997464.469670, 2639, 9473, 463
1548997464.569670, 2640, 9403, 342
1548997464.669670, 2641, 10240, 157
1548997464.769670, 2642, 11147, 182
1548997464.869670, 2643, 11740, 138
1548997464.969670, 2644, 11181, 139
1548997465.069670, 2645, 11280, 197
1548997465.169670, 2646, 10238, 321
1548997465.269670, 2647, 9879, 495
1548997465.369669, 2648, 9399, 437
1548997465.469669, 2649, 10407, 477
1548997465.569669, 2650, 12304, 234
1548997465.669669, 2651, 11614, 385
1548997465.769669, 2652, 12249, 366
1548997465.869669, 2653, 11015, 248
1548997465.969669, 2654, 9239, 165
1548997466.069669, 2655, 7831, 232
1548997466.169669, 2656, 10344, 173
1548997466.269669, 2657, 10600, 140
1548997466.369668, 2658, 9772, 162
1548997466.469668, 2659, 9997, 110
1548997466.569668, 2660, 10328, 61
1548997466.669668, 2661, 9155, 141
1548997466.769668, 2662, 9809, 101
1548997466.869668, 2663, 8219, 211
1548997466.969668, 2664, 9008, 355
1548997467.069668, 2665, 10168, 315
1548997467.169668, 2666, 8872, 381
1548997467.269668, 2667, 7672, 301
1548997467.369668, 2668, 7656, 322
1548997467.469667, 2669, 8116, 377
1548997467.569667, 2670, 10165, 315
1548997467.669667, 2671, 9540, 293
1548997467.769667, 2672, 8785, 117
1548997467.869667, 2673, 8343, 120
1548997467.969667, 2674, 8848, 171
1548997468.069667, 2675, 10792, 149
1548997468.169667, 2676, 10317, 166
1548997468.269667, 2677, 9842, 197
1548997468.369667, 2678, 10919, 182
1548997468.469666, 2679, 11534, 72
1548997468.569666, 2680, 11665, 111
1548997468.669666, 2681, 10755, 164
1548997468.769666, 2682, 11456, 96
1548997468.869666, 2683, 9754, 157
1548997468.969666, 2684, 9412, 140
1548997469.069666, 2685, 11180, 117
1548997469.169666, 2686, 13732, 147
1548997469.269666, 2687, 11081, 424
1548997469.369666, 2688, 10634, 151
1548997469.469666, 2689, 10144, 409
1548997469.569665, 2690, 9398, 295
1548997469.669665, 2691, 9576, 318
1548997469.769665, 2692, 10044, 319
1548997469.869665, 2693, 9586, 873
1548997469.969665, 2694, 10675, 227
1548997470.069665, 2695, 11238, 271
1548997470.169665, 2696, 8743, 266
1548997470.269665, 2697, 8781, 529
1548997470.369665, 2698, 9365, 334
1548997470.469665, 2699, 8135, 404
1548997470.569664, 2700, 7926, 420
1548997470.669664, 2701, 9820, 177
1548997470.769664, 2702, 11531, 172
1548997470.869664, 2703, 9125, 159
1548997470.969664, 2704, 7943, 192
1548997471.069664, 2705, 7410, 222
1548997471.169664, 2706, 7643, 201
1548997471.269664, 2707, 8510, 373
1548997471.369664, 2708, 9442, 581
1548997471.469664, 2709, 8910, 816
1548997471.569664, 2710, 8688, 574
1548997471.669663, 2711, 9872, 274
1548997471.769663, 2712, 10232, 285
1548997471.869663, 2713, 8927, 371
1548997471.969663, 2714, 8867, 377
1548997472.069663, 2715, 10161, 224
1548997472.169663, 2716, 9589, 196
1548997472.269663, 2717, 8719, 326
1548997472.369663, 2718, 9788, 307
1548997472.469663, 2719, 11175, 648
1548997472.569663, 2720, 12579, 1091
1548997472.669662, 2721, 12961, 210
1548997472.769662, 2722, 12782, 154
1548997472.869662, 2723, 12701, 210
1548997472.969662, 2724, 10818, 162
1548997473.069662, 2725, 8979, 152
1548997473.169662, 2726, 9687, 199
1548997473.269662, 2727, 10329, 375
1548997473.369662, 2728, 10611, 428
1548997473.469662, 2729, 7911, 464
1548997473.569662, 2730, 9797, 361
1548997473.669662, 2731, 10991, 672
1548997473.769661, 2732, 8820, 370
1548997473.869661, 2733, 9143, 276
1548997473.969661, 2734, 8706, 289
1548997474.069661, 2735, 9284, 209
1548997474.169661, 2736, 8434, 258
1548997474.269661, 2737, 10023, 195
1548997474.369661, 2738, 9341, 246
1548997474.469661, 2739, 9752, 163
1548997474.569661, 2740, 11500, 151
1548997474.669661, 2741, 13162, 114
1548997474.769660, 2742, 13870, 104
1548997474.869660, 2743, 16844, 89
1548997474.969660, 2744, 13961, 138
1548997475.069660, 2745, 11042, 119
1548997475.169660, 2746, 11201, 111
1548997475.269660, 2747, 10800, 85
1548997475.369660, 2748, 11183, 119
1548997475.469660, 2749, 10077, 113
1548997475.569660, 2750, 10750, 118
1548997475.669660, 2751, 8357, 105
1548997475.769660, 2752, 9036, 144
1548997475.869659, 2753, 9223, 240
1548997475.969659, 2754, 12349, 174
1548997476.069659, 2755, 12418, 187
1548997476.169659, 2756, 15248, 247
1548997476.269659, 2757, 16529, 223
1548997476.369659, 2758, 13948, 379
1548997476.469659, 2759, 11104, 523
1548997476.569659, 2760, 10068, 384
1548997476.669659, 2761, 11645, 456
1548997476.769659, 2762, 13517, 478
1548997476.869658, 2763, 13656, 442
1548997476.969658, 2764, 14092, 638
1548997477.069658, 2765, 14069, 724
1548997477.169658, 2766, 13020, 1039
1548997477.269658, 2767, 12371, 925
1548997477.369658, 2768, 11489, 627
1548997477.469658, 2769, 10921, 1138
1548997477.569658, 2770, 10750, 1190
1548997477.669658, 2771, 11327, 419
1548997477.769658, 2772, 11908, 406
1548997477.869658, 2773, 12261, 540
1548997477.969657, 2774, 11069, 440
1548997478.069657, 2775, 9690, 563
1548997478.169657, 2776, 11237, 531
1548997478.269657, 2777, 12390, 442
1548997478.369657, 2778, 11531, 551
1548997478.469657, 2779, 9311, 265
1548997478.569657, 2780, 9528, 270
1548997478.669657, 2781, 9395, 355
1548997478.769657, 2782, 9888, 275
1548997478.869657, 2783, 9411, 231
1548997478.969656, 2784, 10228, 267
1548997479.069656, 2785, 10874, 354
1548997479.169656, 2786, 10185, 315
1548997479.269656, 2787, 10413, 283
1548997479.369656, 2788, 8837, 311
1548997479.469656, 2789, 9291, 258
1548997479.569656, 2790, 10348, 257
1548997479.669656, 2791, 11617, 308
1548997479.769656, 2792, 9346, 265
1548997479.869656, 2793, 10190, 276
1548997479.969656, 2794, 10113, 301
1548997480.069655, 2795, 8784, 294
1548997480.169655, 2796, 7477, 273
1548997480.269655, 2797, 8647, 301
1548997480.369655, 2798, 9195, 353
1548997480.469655, 2799, 8588, 263
1548997480.569655, 2800, 9410, 393
1548997480.669655, 2801, 10174, 316
1548997480.769655, 2802, 9586, 272
1548997480.869655, 2803, 9664, 290
1548997480.969655, 2804, 8890, 317
1548997481.069654, 2805, 9730, 323
1548997481.169654, 2806, 9818, 294
1548997481.269654, 2807, 11157, 448
1548997481.369654, 2808, 12669, 367
1548997481.469654, 2809, 13102, 419
1548997481.569654, 2810, 11534, 515
1548997481.669654, 2811, 11262, 451
1548997481.769654, 2812, 10007, 302
1548997481.869654, 2813, 9224, 328
1548997481.969654, 2814, 11045, 363
1548997482.069654, 2815, 13308, 389
1548997482.169653, 2816, 8672, 385
1548997482.269653, 2817, 10960, 334
1548997482.369653, 2818, 13138, 379
1548997482.469653, 2819, 12285, 378
1548997482.569653, 2820, 11054, 314
1548997482.669653, 2821, 11251, 462
1548997482.769653, 2822, 9786, 288
1548997482.869653, 2823, 11156, 300
1548997482.969653, 2824, 9644, 297
1548997483.069653, 2825, 9313, 896
1548997483.169652, 2826, 9757, 534
1548997483.269652, 2827, 9926, 397
1548997483.369652, 2828, 10525, 516
1548997483.469652, 2829, 10837, 359
1548997483.569652, 2830, 9408, 388
1548997483.669652, 2831, 10434, 366
1548997483.769652, 2832, 10672, 337
1548997483.869652, 2833, 10296, 466
1548997483.969652, 2834, 9350, 589
1548997484.069652, 2835, 8744, 1182
1548997484.169652, 2836, 9388, 512
1548997484.269651, 2837, 9760, 749
1548997484.369651, 2838, 10433, 582
1548997484.469651, 2839, 9176, 278
1548997484.569651, 2840, 9872, 272
1548997484.669651, 2841, 9911, 275
1548997484.769651, 2842, 11121, 510
1548997484.869651, 2843, 11203, 285
1548997484.969651, 2844, 13991, 348
1548997485.069651, 2845, 16941, 237
1548997485.169651, 2846, 14169, 406
1548997485.269650, 2847, 9411, 270
1548997485.369650, 2848, 8769, 431
1548997485.469650, 2849, 8627, 543
1548997485.569650, 2850, 7820, 1140
1548997485.669650, 2851, 8577, 1914
1548997485.769650, 2852, 8043, 872
1548997485.869650, 2853, 8274, 455
1548997485.969650, 2854, 7368, 428
1548997486.069650, 2855, 10728, 390
1548997486.169650, 2856, 8366, 345
1548997486.269650, 2857, 9745, 291
1548997486.369649, 2858, 9021, 407
1548997486.469649, 2859, 11658, 442
1548997486.569649, 2860, 14372, 317
1548997486.669649, 2861, 12394, 304
1548997486.769649, 2862, 11327, 249
1548997486.869649, 2863, 15052, 393
1548997486.969649, 2864, 13548, 214
1548997487.069649, 2865, 13201, 684
1548997487.169649, 2866, 11935, 367
1548997487.269649, 2867, 12612, 291
1548997487.369648, 2868, 10091, 312
1548997487.469648, 2869, 9451, 277
1548997487.569648, 2870, 9590, 264
1548997487.669648, 2871, 8254, 91
1548997487.769648, 2872, 8268, 89
1548997487.869648, 2873, 11802, 113
1548997487.969648, 2874, 7788, 87
1548997488.069648, 2875, 9002, 91
1548997488.169648, 2876, 11468, 92
1548997488.269648, 2877, 11007, 67
1548997488.369648, 2878, 11454, 73
1548997488.469647, 2879, 10265, 124
1548997488.569647, 2880, 9848, 158
1548997488.669647, 2881, 9987, 115
1548997488.769647, 2882, 12859, 91
1548997488.869647, 2883, 12111, 105
1548997488.969647, 2884, 9260, 110
1548997489.069647, 2885, 7629, 95
1548997489.169647, 2886, 8912, 102
1548997489.269647, 2887, 9639, 311
1548997489.369647, 2888, 9370, 249
1548997489.469646, 2889, 11441, 264
1548997489.569646, 2890, 10461, 247
1548997489.669646, 2891, 9475, 245
1548997489.769646, 2892, 8962, 182
1548997489.869646, 2893, 9773, 317
1548997489.969646, 2894, 10124, 140
1548997490.069646, 2895, 12033, 68
1548997490.169646, 2896, 10995, 230
1548997490.269646, 2897, 10826, 180
1548997490.369646, 2898, 12222, 92
1548997490.469646, 2899, 11047, 90
1548997490.569645, 2900, 9471, 75
1548997490.669645, 2901, 10488, 109
1548997490.769645, 2902, 7786, 307
1548997490.869645, 2903, 7740, 160
1548997490.969645, 2904, 7982, 246
1548997491.069645, 2905, 7670, 126
1548997491.169645, 2906, 9996, 90
1548997491.269645, 2907, 9957, 86
1548997491.369645, 2908, 8663, 121
1548997491.469645, 2909, 10790, 121
1548997491.569644, 2910, 13497, 93
1548997491.669644, 2911, 9910, 123
1548997491.769644, 2912, 8945, 136
1548997491.869644, 2913, 11301, 80
1548997491.969644, 2914, 10238, 88
1548997492.069644, 2915, 9425, 80
1548997492.169644, 2916, 9488, 92
1548997492.269644, 2917, 9980, 76
1548997492.369644, 2918, 8778, 57
1548997492.469644, 2919, 10164, 107
1548997492.569643, 2920, 12137, 225
1548997492.669643, 2921, 12422, 338
1548997492.769643, 2922, 13439, 227
1548997492.869643, 2923, 13215, 150
1548997492.969643, 2924, 12027, 199
1548997493.069643, 2925, 11634, 250
1548997493.169643, 2926, 10185, 268
1548997493.269643, 2927, 8125, 496
1548997493.369643, 2928, 7808, 454
1548997493.469643, 2929, 10601, 522
1548997493.569643, 2930, 9313, 509
1548997493.669642, 2931, 7327, 595
1548997493.769642, 2932, 8410, 365
1548997493.869642, 2933, 8516, 381
1548997493.969642, 2934, 8270, 293
1548997494.069642, 2935, 8145, 266
1548997494.169642, 2936, 7617, 95
1548997494.269642, 2937, 8531, 120
1548997494.369642, 2938, 8626, 105
1548997494.469642, 2939, 9262, 93
1548997494.569642, 2940, 9548, 105
1548997494.669641, 2941, 9805, 105
1548997494.769641, 2942, 7868, 183
1548997494.869641, 2943, 10537, 196
1548997494.969641, 2944, 10673, 264
1548997495.069641, 2945, 10523, 343
1548997495.169641, 2946, 7955, 225
1548997495.269641, 2947, 8992, 285
1548997495.369641, 2948, 8407, 92
1548997495.469641, 2949, 8533, 148
1548997495.569641, 2950, 8551, 155
1548997495.669641, 2951, 8584, 110
1548997495.769640, 2952, 6981, 127
1548997495.869640, 2953, 8557, 101
1548997495.969640, 2954, 9456, 86
1548997496.069640, 2955, 11086, 72
1548997496.169640, 2956, 10506, 90
1548997496.269640, 2957, 10101, 101
1548997496.369640, 2958, 9622, 107
1548997496.469640, 2959, 9080, 79
1548997496.569640, 2960, 10483, 114
1548997496.669640, 2961, 10659, 72
1548997496.769639, 2962, 9755, 156
1548997496.869639, 2963, 10588, 98
1548997496.969639, 2964, 10133, 201
1548997497.069639, 2965, 9166, 94
1548997497.169639, 2966, 9042, 121
1548997497.269639, 2967, 7746, 96
1548997497.369639, 2968, 9924, 278
1548997497.469639, 2969, 10171, 118
1548997497.569639, 2970, 10561, 409
1548997497.669639, 2971, 11939, 299
1548997497.769639, 2972, 9530, 225
1548997497.869638, 2973, 10768, 272
1548997497.969638, 2974, 11571, 329
1548997498.069638, 2975, 11956, 198
